prefix_length,gap_ms,scenario,trials,post_tool_mean_ms,post_tool_median_ms,post_tool_p95_ms,next_turn_mean_ms,exposed_mean_ms,handoff_mean_ms,full_prefix_hit_rate,mean_cached_tokens,mean_transfer_bytes,speedup_vs_reroute,speedup_vs_on_return,overhead_vs_sticky
4096,500.0,on-return,3,90.47266251097123,91.63314197212458,92.89777372032404,44.98922390242418,45.483438608547054,45.46878393739462,1,4100,604569600,1.5386650396251664,1.0,2.0234498840105113
4096,500.0,agentshift,3,45.17527514447769,44.902791269123554,46.566808596253395,45.163885690271854,0.011389454205830893,501.1538118124008,1,4100,604569600,3.0814892084714796,2.0027030764422644,1.0103594026554863
4096,500.0,oracle,3,45.799958519637585,46.85731790959835,48.06452710181475,45.799958519637585,0.0,501.18745087335503,1,4100,604569600,3.039459583522335,1.975387433422661,1.0243306451051855
16384,0.0,sticky,3,46.84868827462196,46.62534035742283,47.98030946403742,46.84868827462196,0.0,0.0,1,16388,0,10.979666243607092,2.2625099373675153,1.0
16384,0.0,reroute,3,514.3829612061381,514.0785360708833,516.0416113212705,514.3829612061381,0.0,0.0,0,0,0,1.0,0.20606363501120642,10.979666243607092
16384,0.0,agentix,3,47.05762459586064,47.492883168160915,47.544173896312714,47.05762459586064,0.0,0.0,1,16388,0,10.930916416282201,2.25246437074278,1.004459811553611
16384,0.0,ttl,3,46.53820116072893,46.574542298913,46.99708987027407,46.53820116072893,0.0,0.0,1,16388,0,11.05291885755563,2.277604637271824,0.9933725548072341
16384,0.0,tokencake-source,3,178.9019306500753,175.5272364243865,186.39975227415562,46.780298464000225,132.12163218607506,132.21956137567759,1,16388,4833017856,2.8752230863972605,0.5924789206511595,3.8187180311510844
16384,0.0,symphony,3,2728.046218243738,2729.605088941753,2737.093930132687,49.340362660586834,2678.7058555831513,2678.781697837015,1,16388,4833017856,0.18855360945361388,0.03885404215849505,58.231005364594736
16384,0.0,shared-cas,3,2904.0025199453034,2905.328660272062,2907.5863687321544,51.56438952932755,2852.438130415976,2855.1075250531235,1,16388,4833017856,0.17712896516902005,0.036499838428501644,61.98684801850489
16384,0.0,on-return,3,105.9956227739652,105.61609081923962,108.51016826927662,48.62277147670587,57.37285129725933,57.36491767068704,1,16388,2416508928,4.85286984258827,1.0,2.2625099373675153
16384,0.0,agentshift,3,103.0120902384321,99.40874576568604,113.07473387569189,46.78664356470108,56.22544667373101,58.80599748343229,1,16388,2416508928,4.993423199311321,1.0289629355993788,2.198825496128863
16384,0.0,oracle,3,89.43993970751762,89.53546173870564,92.54699945449829,48.42572286725044,41.01421684026718,58.12735762447119,1,16388,2416508928,5.751155053192675,1.1851039157739507,1.9091236702985221
